,IMO_Number,DWT
11219,9831799,63601
11220,9831830,149999
11221,9831842,149999
11222,9831854,149999
11223,9832248,149999
11224,9832250,149999
11225,9832274,149999
11226,9832432,36898
11227,9832444,36898
11228,9832470,36908
11229,9832509,34845
11230,9832547,115643
11231,9832559,115643
11232,9832585,17048
11233,9832597,17183
11234,9832638,21052
11235,9832640,63514
11236,9832676,63562
11237,9832688,37731
11238,9832717,198937
11239,9832729,198937
11240,9832808,55427
11241,9832925,180885
11242,9833058,50338
11243,9833101,128427
11244,9833113,128427
11245,9833175,4667
11246,9833199,53995
11247,9833577,47499
11248,9833589,47499
11249,9833591,47499
11250,9833668,49759
11251,9833670,49761
11252,9833682,49761
11253,9833723,115643
11254,9833735,115643
11255,9834155,50620
11256,9834296,91588
11257,9834301,91451
11258,9834313,91712
11259,9834325,91430
11260,9834337,49999
11261,9834349,49999
11262,9834375,81243
11263,9834715,18063
11264,9834727,18044
11265,9834844,37323
11266,9834856,37295
11267,9835044,49999
11268,9835056,49999
11269,9835185,54406
11270,9835719,1166
11271,9835769,45502
11272,9835771,45476
11273,9835783,45516
11274,9835795,45541
11275,9835836,149998
11276,9835848,149999
11277,9835862,149993
11278,9835965,82009
11279,9835977,82025
11280,9836048,49976
11281,9836050,49999
11282,9836062,49954
11283,9836361,63988
11284,9836373,81759
11285,9836426,81704
11286,9836438,81609
11287,9836464,81754
11288,9836476,81703
11289,9836488,81810
11290,9836567,81796
11291,9836579,81668
11292,9836713,81607
11293,9836878,22715
11294,9836880,23169
11295,9836892,39042
11296,9836921,38422
11297,9837004,81754
11298,9837119,80729
11299,9837169,129632
11300,9837171,129734
11301,9837315,180667
11302,9837327,180682
11303,9837339,1070
11304,9837341,7870
11305,9837353,7867
11306,9837470,9509
11307,9837640,62051
11308,9837652,62041
11309,9837872,18684
11310,9838058,80856
11311,9838060,80840
11312,9838072,80883
11313,9838084,80891
11314,9838199,7900
11315,9838204,7881
11316,9838216,49999
11317,9838228,109994
11318,9838242,109994
11319,9838254,109999
11320,9838383,9000
11321,9838436,37296
11322,9838462,34492
11323,9838474,34492
11324,9838486,62647
11325,9838498,62647
11326,9838515,62661
11327,9838527,62661
11328,9838541,62716
11329,9838553,85005
11330,9838589,114066
11331,9838618,4000
11332,9838668,19999
11333,9838670,19999
11334,9838838,104553
11335,9838840,104555
11336,9839014,182983
11337,9839052,63487
11338,9839088,37717
11339,9839090,49999
11340,9839105,49999
11341,9839131,220766
11342,9839143,220868
11343,9839155,221103
11344,9839167,220666
11345,9839179,221251
11346,9839181,221294
11347,9839193,221251
11348,9839208,221322
11349,9839210,221251
11350,9839260,224983
11351,9839272,224999
11352,9839284,224983
11353,9839296,228111
11354,9839301,224983
11355,9839430,228149
11356,9839442,228149
11357,9839454,228149
11358,9839466,228149
11359,9839478,228149
11360,9839480,228149
11361,9839727,55239
11362,9839791,61094
11363,9839806,61143
11364,9839820,61606
11365,9839844,61644
11366,9839870,209237
11367,9840491,81758
11368,9840506,81758
11369,9840867,50703
11370,9840972,85188
11371,9841287,85062
11372,9841615,149995
11373,9841627,149996
11374,9841641,45493
11375,9841653,45494
11376,9841938,38525
11377,9841940,38502
11378,9842176,112960
11379,9842499,80897
11380,9842504,80833
11381,9842528,80895
11382,9843015,14034
11383,9843209,111964
11384,9843211,111964
11385,9843302,319702
11386,9843338,158677
11387,9843376,81981
11388,9843405,80996
11389,9843417,80996
11390,9843443,80992
11391,9843560,113310
11392,9843572,113095
11393,9843730,82039
11394,9843754,82057
11395,9843792,13500
11396,9843912,129632
11397,9843924,129801
11398,9844095,324272
11399,9844241,37340
11400,9845013,94732
11401,9845051,22970
11402,9845063,22700
11403,9845166,49781
11404,9845659,26757
11405,9845661,26811
11406,9845673,26827
11407,9845697,318744
11408,9845764,93534
11409,9845776,93535
11410,9845788,93535
11411,9845790,64712
11412,9845817,64651
11413,9845829,64688
11414,9845946,109844
11415,9845958,109899
11416,9845984,38473
11417,9845996,113642
11418,9846067,81788
11419,9846079,62594
11420,9846093,82192
11421,9846108,82192
11422,9846110,82192
11423,9846122,82226
11424,9846134,82226
11425,9846237,7892
11426,9846249,4741
11427,9846251,37657
11428,9846263,63475
11429,9846316,37717
11430,9846495,62045
11431,9847011,60397
11432,9847114,149999
11433,9847140,15945
11434,9847231,114426
11435,9847413,81567
11436,9847437,50513
11437,9847853,82058
11438,9847889,82000
11439,9847970,210896
11440,9848077,63562
11441,9848089,63566
11442,9848118,61076
11443,9848120,61081
11444,9848144,61082
11445,9848338,49999
11446,9848467,10444
11447,9848479,10444
11448,9848948,178257
11449,9848950,178257
11450,9849007,81262
11451,9849253,49999
11452,9849382,49995
11453,9849394,49995
11454,9849435,7728
11455,9849459,7709
11456,9849461,7726
11457,9849473,8144
11458,9849502,63553
11459,9849552,81800
11460,9849564,81993
11461,9849629,54503
11462,9849760,208445
11463,9849813,81122
11464,9849825,81192
11465,9849887,92923
11466,9849899,80559
11467,9849904,81135
11468,9849992,74924
11469,9850006,74864
11470,9850202,49849
11471,9850214,49760
11472,9850537,127076
11473,9850678,95788
11474,9850680,9457
11475,9850692,113252
11476,9850707,113252
11477,9850769,63193
11478,9850771,63224
11479,9851103,7678
11480,9851115,7649
11481,9851127,8107
11482,9851323,81606
11483,9851335,39258
11484,9851347,39231
11485,9851359,39287
11486,9851505,80871
11487,9851517,80873
11488,9851696,37836
11489,9851701,37874
11490,9851713,37822
11491,9851725,37787
11492,9851787,88592
11493,9851933,8543
11494,9851945,8543
11495,9851957,8543
11496,9851969,8543
11497,9851971,8545
11498,9851983,8543
11499,9852028,61139
11500,9852030,61148
11501,9852092,63689
11502,9852133,28627
11503,9852145,28627
11504,9852212,37301
11505,9852418,1359
11506,9852420,1359
11507,9852535,81130
11508,9852676,63424
11509,9852690,37649
11510,9852731,63532
11511,9852743,63555
11512,9852779,63520
11513,9852808,81557
11514,9852913,61208
11515,9852937,82036
11516,9852975,95418
11517,9853008,112802
11518,9853022,62623
11519,9853034,62623
11520,9853084,62435
11521,9853113,85001
11522,9853137,93076
11523,9853228,49768
11524,9853230,49762
11525,9853242,49772
11526,9853254,49930
11527,9853266,109998
11528,9853278,109992
11529,9853400,112802
11530,9853436,60467
11531,9853515,63464
11532,9853541,49996
11533,9853618,64057
11534,9853620,64061
11535,9853632,64050
11536,9853711,180803
11537,9853888,120578
11538,9853890,120566
11539,9853905,120640
11540,9853917,120633
11541,9854337,63800
11542,9854363,94834
11543,9854466,10585
11544,9854478,10520
11545,9854533,207999
11546,9854624,94649
11547,9854739,47499
11548,9854753,9296
11549,9854765,96354
11550,9854789,49974
11551,9854806,49999
11552,9855214,207990
11553,9855355,37301
11554,9855410,39300
11555,9855422,39300
11556,9855434,39300
11557,9855458,39300
11558,9855496,109997
11559,9855501,81553
11560,9855525,81567
11561,9855549,81600
11562,9855563,81541
11563,9855599,81600
11564,9855604,81577
11565,9855812,92800
11566,9855848,63614
11567,9855850,63614
11568,9855862,63614
11569,9855941,51098
11570,9856062,49999
11571,9856074,318744
11572,9856189,7700
11573,9856232,63500
11574,9856244,63500
11575,9856256,63500
11576,9856268,63500
11577,9856282,63500
11578,9856294,63500
11579,9856311,63677
11580,9856359,149990
11581,9856361,149990
11582,9856490,208397
11583,9856555,112007
11584,9856622,74999
11585,9856634,74999
11586,9856696,48535
11587,9856725,9287
11588,9856919,61226
11589,9857042,63492
11590,9857171,158097
11591,9857212,50215
11592,9857224,50215
11593,9857236,50215
11594,9857248,50215
11595,9857250,49999
11596,9857365,93775
11597,9857432,37025
11598,9857468,111932
11599,9857640,2112
11600,9857822,7392
11601,9857858,115166
11602,9857860,115166
11603,9858046,299995
11604,9858321,9712
11605,9858424,40742
11606,9858450,299999
11607,9858474,299999
11608,9858486,299999
11609,9858527,80681
11610,9858539,80717
11611,9858618,81363
11612,9858773,34768
11613,9858852,49949
11614,9859117,154700
11615,9859129,159614
11616,9859131,154700
11617,9859181,50192
11618,9859208,50192
11619,9859234,50192
11620,9859296,82035
11621,9859533,18128
11622,9859545,18079
11623,9859557,18139
11624,9859569,18097
11625,9859571,18086
11626,9860128,80595
11627,9860142,17183
11628,9860192,21020
11629,9860207,21028
11630,9860221,61056
11631,9860233,61087
11632,9860269,37440
11633,9860283,37440
11634,9860295,37440
11635,9860362,100449
11636,9860489,182883
11637,9860506,81614
11638,9860520,63475
11639,9860544,84827
11640,9860556,84914
11641,9860594,63533
11642,9860611,37705
11643,9860623,63449
11644,9860659,63481
11645,9860661,63468
11646,9860673,63468
11647,9860685,63509
11648,9860702,63509
11649,9860726,63547
11650,9860738,63343
11651,9860740,63343
11652,9860788,34431
11653,9860817,61239
11654,9860881,81635
11655,9861031,93668
11656,9861081,82015
11657,9861213,39269
11658,9861330,63462
11659,9861380,180724
11660,9861809,94414
11661,9861811,94361
11662,9862346,88592
11663,9862413,49999
11664,9862463,93624
11665,9862475,93764
11666,9862619,80873
11667,9862621,80890
11668,9862906,93368
11669,9862920,93321
11670,9862944,50332
11671,9862970,84338
11672,9863089,81246
11673,9863106,180857
11674,9863170,39300
11675,9863182,88592
11676,9863194,9650
11677,9863223,74999
11678,9863297,232606
11679,9863302,232606
11680,9863314,232606
11681,9863326,232606
11682,9863338,232606
11683,9863340,232606
11684,9863417,114122
11685,9863558,103158
11686,9863560,103118
11687,9863637,1339
11688,9863819,63500
11689,9863821,63500
11690,9863833,63675
11691,9863845,63666
11692,9864095,81980
11693,9864215,157097
11694,9864227,158097
11695,9864239,158097
11696,9864241,158097
11697,9864344,49999
11698,9864356,49999
11699,9864368,49999
11700,9864394,63245
11701,9864667,93534
11702,9864681,17183
11703,9864746,93025
11704,9864784,91838
11705,9864796,91838
11706,9864916,88184
11707,9864928,88136
11708,9865104,115468
11709,9865116,115468
11710,9865233,39172
11711,9865245,39278
11712,9865348,81727
11713,9865362,61125
11714,9865374,61068
11715,9865532,19808
11716,9865568,81878
11717,9865570,1819
11718,9865740,49999
11719,9865752,49999
11720,9865764,49999
11721,9865893,81601
11722,9865960,22343
11723,9866029,60515
11724,9866172,81750
11725,9866196,81794
11726,9866249,20226
11727,9866251,20291
11728,9866641,37979
11729,9866653,37870
11730,9866720,100309
11731,9866732,34492
11732,9866768,34492
11733,9866770,36221
11734,9866782,36225
11735,9867176,81118
11736,9867554,81297
11737,9867566,81290
11738,9867578,82226
11739,9867607,22344
11740,9867619,115521
11741,9867621,115521
11742,9867803,49995
11743,9867827,154700
11744,9868156,157946
11745,9868168,157946
11746,9868314,232606
11747,9868326,229039
11748,9868338,229039
11749,9868340,229039
11750,9868352,229039
11751,9868364,229039
11752,9868443,37661
11753,9868780,113848
11754,9868962,4716
11755,9869162,160927
11756,9869174,160927
11757,9869186,160927
11758,9869198,160927
11759,9869203,160927
11760,9869215,160927
11761,9869227,160927
11762,9869239,160927
11763,9869590,61238
11764,9869710,40077
11765,9869722,8625
11766,9870018,10000
11767,9870147,182922
11768,9870159,88817
11769,9870161,182820
11770,9870343,208610
11771,9870472,3630
11772,9870525,92969
11773,9870666,7399
11774,9870678,7173
11775,9870707,50415
11776,9870812,299997
11777,9870874,61331
11778,9870886,61305
11779,9871012,37430
11780,9871191,81901
11781,9871206,81921
11782,9871529,1103
11783,9871531,1123
11784,9871799,182588
11785,9872042,180613
11786,9872066,180727
11787,9872078,180716
11788,9872107,180730
11789,9872121,180702
11790,9872157,61991
11791,9872169,62003
11792,9872171,62053
11793,9872195,62002
11794,9872389,32831
11795,9872468,61307
11796,9872470,61323
11797,9872688,156586
11798,9872901,93535
11799,9872949,93534
11800,9872999,92955
11801,9873096,8095
11802,9873101,8076
11803,9873113,8089
11804,9873125,8094
11805,9873175,81791
11806,9873266,61379
11807,9873278,61346
11808,9873280,61352
11809,9873644,49298
11810,9873668,49282
11811,9873670,49276
11812,9873888,40261
11813,9874040,18433
11814,9874208,9315
11815,9874246,158060
11816,9874258,158060
11817,9874296,750
11818,9874301,750
11819,9874480,88744
11820,9874557,61223
11821,9874648,63538
11822,9874650,63592
11823,9874698,179668
11824,9874789,7867
11825,9874791,7867
11826,9874911,299420
11827,9874973,63371
11828,9874997,81606
11829,9875006,81606
11830,9875018,81621
11831,9875020,81621
11832,9875032,81603
11833,9875044,63453
11834,9875135,85439
11835,9875214,81190
11836,9875331,66509
11837,9875422,7867
11838,9875501,26143
11839,9875604,63574
11840,9875616,63668
11841,9875628,63591
11842,9875630,63591
11843,9875721,38209
11844,9875733,61170
11845,9875800,88592
11846,9876397,49853
11847,9876402,49904
11848,9876414,313433
11849,9876737,93678
11850,9877133,98936
11851,9877171,158081
11852,9877183,158081
11853,9877327,38575
11854,9877339,38580
11855,9877391,63638
11856,9877559,50185
11857,9877561,50185
11858,9877573,49999
11859,9877585,49999
11860,9877614,25039
11861,9877638,25039
11862,9877640,25039
11863,9877652,25039
11864,9877664,25039
11865,9877793,50322
11866,9877810,50279
11867,9877858,84994
11868,9877860,84998
11869,9877937,61202
11870,9878151,81982
11871,9878319,3500
11872,9878345,63220
11873,9878838,299772
11874,9878905,157803
11875,9878993,1350
11876,9879698,93566
11877,9879703,54238
11878,9879997,157947
11879,9880013,40261
11880,9880116,40313
11881,9880192,88831
11882,9880221,82543
11883,9880233,82603
11884,9880245,82576
11885,9880295,80860
11886,9880300,80860
11887,9880350,111963
11888,9880465,93080
11889,9880855,40693
11890,9881146,39870
11891,9881366,81816
11892,9881378,82023
11893,9881641,61962
11894,9881653,62013
11895,9881665,61921
11896,9881691,157947
11897,9882061,14330
11898,9882279,61175
11899,9882334,49999
11900,9882358,49999
11901,9882396,49990
11902,9882401,49999
11903,9882413,49990
11904,9882425,49999
11905,9882736,16267
11906,9882982,63343
11907,9882994,38026
11908,9883041,52825
11909,9883053,37910
11910,9883065,37899
11911,9883106,63667
11912,9883132,63462
11913,9883144,37927
11914,9883352,63500
11915,9883364,63500
11916,9883376,63102
11917,9883481,21028
11918,9883766,80868
11919,9883780,80776
11920,9884033,157447
11921,9884370,37702
11922,9884617,82024
11923,9884801,50295
11924,9884813,50315
11925,9884837,50299
11926,9884966,95758
11927,9884978,95758
11928,9885427,61192
11929,9886330,10000
11930,9886378,159153
11931,9886639,158081
11932,9886641,158081
11933,9886718,114085
11934,9886720,114073
11935,9886770,157447
11936,9886782,157447
11937,9887255,158005
11938,9887308,158005
11939,9887372,24621
11940,9887384,24621
11941,9887396,24621
11942,9887401,24621
11943,9887621,49853
11944,9887803,109899
11945,9888003,63518
11946,9888089,48483
11947,9888209,63536
11948,9888352,50215
11949,9888467,82514
11950,9888625,82426
11951,9888792,8146
11952,9888807,8145
11953,9889100,17961
11954,9889112,17885
11955,9889124,109998
11956,9889136,109997
11957,9889198,8147
11958,9889265,208822
11959,9889277,208848
11960,9889708,20194
11961,9889801,23169
11962,9889954,156921
11963,9890240,37391
11964,9890446,49999
11965,9890549,16268
11966,9890599,17999
11967,9890604,63500
11968,9890616,63500
11969,9890630,63500
11970,9890654,63092
11971,9890862,37897
11972,9890939,49995
11973,9890965,313051
11974,9891012,38129
11975,9891660,116092
11976,9891672,116120
11977,9891919,112156
11978,9892078,50192
11979,9892432,112459
11980,9892482,17116
11981,9892509,14040
11982,9892523,13300
11983,9892676,82527
11984,9892688,82418
11985,9892717,93080
11986,9892779,6812
11987,9892808,6827
11988,9892963,5900
11989,9892999,115484
11990,9893008,115484
11991,9893022,113306
11992,9893034,113306
11993,9893046,113306
11994,9893058,113306
11995,9893060,113306
11996,9893084,113306
11997,9893163,50494
11998,9893266,63436
11999,9893369,8632
12000,9893761,49999
12001,9893890,241960
12002,9893905,241960
12003,9893917,241960
12004,9894090,9331
12005,9894105,9331
12006,9894466,64276
12007,9894791,63652
12008,9894961,154077
12009,9895197,49999
12010,9895214,157447
12011,9895903,49999
12012,9895915,49999
12013,9895927,49999
12014,9896414,299940
12015,9896983,228406
12016,9896995,228406
12017,9897004,228406
12018,9897016,228406
12019,9897028,228406
12020,9897121,14032
12021,9897133,14005
12022,9897547,54998
12023,9897561,61167
12024,9897597,82616
12025,9897690,8146
12026,9897705,8144
12027,9897755,160194
12028,9897810,63364
12029,9897834,115590
12030,9897846,115590
12031,9897896,63364
12032,9897925,82558
12033,9898204,17999
12034,9898515,49360
12035,9898527,49343
12036,9899806,81935
12037,9899985,49999
12038,9899997,156620
12039,9900459,15950
12040,9900502,8144
12041,9900514,8142
12042,9900655,307645
12043,9900825,49999
12044,9901427,49796
12045,9901831,82005
12046,9901843,81973
12047,9902081,37923
12048,9902122,52826
12049,9902196,8141
12050,9902251,63523
12051,9902299,38270
12052,9902304,38227
12053,9902407,63629
12054,9902548,81898
12055,9902550,81946
12056,9902627,307943
12057,9902811,157632
12058,9902823,157632
